address,label
"No. 465, Anna Nagar, Udaipur, Rajasthan 302001",1
Giridih Prahlad Nagar,0
"H No 37, Nellore Andhra Pradesh Jammu and Kashmir 522001",0
"H No 157, Cantonment, Bikaner, Rajasthan 9727",0
D.No 396/ Gandhi Nagar Hazariba gh Jharkhand 827001,1
"H. No. 344/48, Prahlad Nagar, Kozhikode, Kerala 686001",1
Mahanagar Street Dewas,0
"Apt 16, Mahaveer Nagar Velachery, Kochi, Kerala 678001",1
"Survey No 382, Sec 5 4, Margao, Goa 403601",1
flat no 314 Sector 137 Dhamtari,0
"H No 84, Jalandhar Punjab Bihar 145001",0
"110, Tambaram Avenue, Gaya, Bihar 802301",1
"Survey No 403, Block 53, Kollam, Kerala 691001",1
"417 Alambagh Ngr, Vijayawada, Andhra Pradesh 518001",1
"295 Satellite Anantnag 180,001",0
Nanded 411028,0
DOOR NO 769/30 GANDHI NAGAR ROORKEE UTTARAKHAND 247667,1
"H No 84, Solan Himachal Pradesh Punjab 174001",0
Flat No 18B Blue Diamond Thane West Cuttack Odisha 752001,1
"Gandhi Nagar, Gurugram",0
"f- 22, swastik heights, gomti nagar, margao, goa 403706",1
"House No 581-50, Adyar, Pathankot, Punjab 143001",1
"GRAM ADYAR, DIST. KASHIPUR, UTTARAK HAND - 244715",1
"Village Indira Nagar, Dist. Udaipur, Rajasthan - 332001",1
"H No 325, Vastrapur, Anadn, Gujarrat 36100",0
"APT NO 5B6, TULSI RESIDENCY, CANTONMENT, SINGTAM, SIKKIM 737132",1
"Baharampur, West Bengal",0
Anna Nagar Lane Rangpo,0
"H No 403, Rajaji Nagar, Rudrapur, Uttarakhand 7772705",0
"H No 460, Kothrud, Rangpo, Sikkim 2A8243",0
"Apt 21D7, Swastik Heights, Malviya Nagar, Leh, Jammu and Kashmir 185131",1
"Flat 71, Mulund, Singtam",0
"H No 646, Bandra East, Kotdwar, Uttarakhand 62698A",0
"Vill Besant Nagar, Dist. Ahmedabad, Gujarat - 364001",1
"H No 47, Pondur, AAnantnag, Jammu and  Kashmir 82101",0
"Flat 29, T Nagar, Panipat",0
"House No 419/21 Park Street, Near School, Chhapra, Bihar 851101",1
"Flat 156, Sector 15, Thrissur, Kerala 6860",0
955 viman nagar ave geyzing sikkim 737113,1
"H No 632, Aundh, Rajourri, Jammu and Kashmir 85131",0
D.No 426-11 Alambagh Jamnagar Gujarat 387001,1
Near Behind Post Office Allahabad,0
"Post Civil Lines, Dist. Mohali, Punjab - 146001",1
"600028, Erode, Tamil Nadu",0
"Flat No 9B, Shiv Shakti Colony, Vastrapur, Ahmedabad, Gujarat 390001",1
"Khasra No 128, Sector 1, Cantonment, Baharampur West Bengal 713301",1
Apt No 18A9 Radha Krishna Society Lajpat Nagar Chandigarh Chandigarh 160019,1
"H No 931, Malviya Nagar, uri, Oddisha 76000",0
Flat No 5A4 Prem Vihar Andheri West Kota Rajasthan 305001,1
1135,0
"Flat 661, Sector 45, Agra, Uttar Pradesh 2013",0
"House No 173-31, Porur, Near Flyover, Kadapa, Andhra Pra desh 533001",1
"Apt 23D, Ravi Kiran,  Viman Nagar, Davangere, Karnataka 575001",1
"Flat 94, Vastrapur, Canacona",0
"Vill Koramangala, Dist. Bhagalpur, Bihar - 846001",1
flat 5b prem vihar sector 45 korba chhattisgarh 495001,1
Alwar 334001,0
Flat 4C Mahaveer Nagar Sadar Bazar Hubli Karnataka 560100,1
F- 20 Golden Park Borivali Baripada Odisha 756001,1
"Flat No 17B, Sai Krupa, Koramangala, Ramgarh, Jharkhand 826001",1
"110096, Ghaziabad, Uttar Pradesh",0
Apt No 23C Shanti Niwas Vikas Nagar Balasore Odisha 751001,1
"H No 410, MG Road, Kadapa, Andhra Pradesh 592-498",0
"Flat No 15A, Royal Enclave, Awas Vikas, Durg, Chhattisgarh 495677",1
kirczp ixoohkp rftciptvg,0
"DOOR NO 442/29, MG ROAD, MAPUSA, GOA 403505",1
"H No 7, Kannur Kerala West Bengal 691001",0
"VILLAGE CANTONMENT, DIST. JANAKPURI DELHI - 110001",1
"H No 905, Whitefield, Chandigarh, Chandigarh 288-825",0
"Flat 13D, Green Valley, Whitefield, Bijapur, Karnataka 560068",1
"H No 491, Nehru Nagar, Saket, Delhi 9977",0
"D.No 3878, Gandhi Nagar Opp. Town Hall , Madurai, Tamil Nadu 636001",1
"H No 24, Tinsukia Assam Chandigarh 788001",0
KarnalHaryana125001,0
"807, Cantonment Ln, Palakkad, Kerala 673001",1
"H No 497, Lajpat Nagar, Tezpr, ssam 78200",0
"H No 280, Porur",0
"H No 50, Yamunanagar Haryana Chhattisgarh 132001",0
"Ambattur, Gurgaon",0
"Silchar, Assam",0
cimjfpsjmuawmnwf,0
"H No 284, Vasant Kunj",0
Kollam 678001,0
"H No 759, Malviya Nagar, Shimal, Himachal Praesh 17100",0
"Rajaji Nagar, Gujarat 364001",0
"Vill Nehru Nagar, Dist. Ujjain, Madhya Pradesh - 470001",1
"Flat 61, Bandra East, Roorkee",0
H. No. 706/ Lajpat Nagar Ludhiana Punjab 144001,1
"845, tambaram enclave, darbhanga, bihar 854105",1
"Door No 726/31, Vastrapur, Near School, Ramgarh, Jharkhand 825301",1
Flat 9D5 Green Valley Alambagh Tiruppur Tamil Nadu 636001,1
"p.o. salt lake, dist. ujjain, madhya pradesh - 456001",1
"736, Nehru Nagar Street, Madurai, Tamil Nadu 600002",1
"H No 24, Srinagar Jammu and Kashmir Maharashtra 190001",0
558 Gandhi Nagar Street Ghaziabad Uttar Pradesh 221001,1
"H No 239, Aundh",0
"F- 22A, Silver Heights, Vastrapur, Nanded, Maharashtra 416001",1
"Prahlad Nagar, Jabalpur",0
"vill electronic city, dist. thrissur, kerala - 680001",1
APT 5 MAHAVEER NAGAR SALT LAKE CHANDIGARH CHANDIGARH 160022,1
Una Whitefield,0
"POST PARK STREET, DIST. NAGAON, ASSAM - 785640",1
"KHASRA  NO 468, SEC 52, RAJAJI NAGAR, MALAPPURAM, KERALA 688001",1
no. 945-20 andheri west visakhapatnam andhra pradesh 517501,1
"Khasra No 350, Sector 6, Malviya Nagar, Adilabad, Telangana 503001",1
"Door No 118-, Borivali, Canacona, Goa 403505",1
H.No-343 Anna Nagar Mohali145001,0
Satellite Patna,0
"60, Connaught Place Marg, Nanded, Maharashtra 440001",1
"Bardhaman, West Bengal",0
"P.O. Nungambakkam Dist. Chandigarh, Chandigarh - 160017",1
"H No 10, Chandigarh Chandigarh Kerala 160036",0
"632 Kothrud Bhagalpur 800,001",0
"House No 372-27, Anna Nagar, Opp. Town Hall, Rajouri, Jammu and Kashmir 185131",1
flat no 19 Banjara Hills Gwalior,0
"APT 3B9, ROYAL ENCLAVE, PARK STREET, JAIPUR, RAJASTHAN 313001",1
"H No 68, Rourkela Odisha Sikkim 760001",0
"883 Park Street Chandigarh 160,017",0
"142001, Batala, Punjab",0
413 Awas Vikas Chowk Bhopal Madhya Pradesh 455001,1
"Flat 26, Besant Nagar",0
"NO. 130/, AUNDH, GHAZIABAD, UTTAR PRADESH 211001",1
"P.O. CIVIL LINES, DIST. SRINAGAR, JAMMU AND KASHMIR - 185131",1
"H No 425, Model Town, Chandigarh, Chandigarh EB3A8D",0
"flat 1b, ram niwas, hazratganj, korba, chhattisgarh 491001",1
"H No 394, Ambattur, Una, Himachal Pradesh 7892183",0
"h no 34-, sector 137, behind mall, silchar, assam 782460",1
"H No 888, Mulund, Bijapur, Karnataka 616461",0
"H No 287, Karol Bagh",0
"H No 50, Borivali, Yuksom, Sikkim 383743",0
"gram prahlad nagar, dist. haridwar, uttarakhand - 249401",1
"Nehru Nagar, Uttar Pradesh 211001",0
"H No 464, Koramangala, Bardhaman, Assam 782001",0
"Survey No 21, Sector 41, Himayatnagar, Chandigarh, Chandigarh 160036",1
"H No 526, Aundh, Ambikpaur, Chhatttisgarh 49500",0
"Village Porur, Dist. Satna, Madhya Pradesh - 470001",1
"710, gomti nagar vihar, thoothukudi, tamil nadu 600001",1
Tezpur Besant Nagar,0
"247, Civil Lines Bazaar, Kakinada, Andhra Pradesh 520001",1
"H No 87, Alambagh, Solan, Jharkhand 815301",0
Near Behind Mall Belgaum,0
"H No 694, Model Town, Chanddigarh, Chandigrh 16001",0
"FLAT 202 RAVI KIRAN, MULUND, PRAYAGRAJ, UTTAR PRADESH 250001",1
"H No 713, Nungambakkam, Ranchi, Chandigarh 160017",0
"H No 127, Whitefield, Chhapra, Telangana 509001",0
Door No 817/3 Velachery Near  City Hospital Curchorem Goa 403001,1
apt 18b saraswati apartments gomti nagar anantnag jammu and kashmir 184101,1
"H No 408, Pondur, Prayagraj, West Bengal 700002",0
"Khasra No 383, Sec 39, MG Road, Udaipur Rajasthan 342001",1
Kochi Ambattur,0
"Door No 309/, Kothrud, Allahabad Uttar Pradesh 221001",1
"H No 520, Thane West, Prayagraj, Uttar Pradesh 221413",0
"H No 750, Anna Nagar",0
322 Navrangpura Vihar Dewas Madhya Pradesh 474001,1
"H No 915-4, Andheri West Nadiad, Gujarat 361001",1
"Flat 87, Park Street, Cuttack, Odisha 7600",0
apt no 17a ram niwas vasant kunj jorhat assam 788001,1
930 Vikas Nagar Colony Hubli Karnataka 590 001,1
"Village Awas Vikas Dist. Baramulla, Jammu and Kashmir - 185101",1
"H No 606, Besant Nagar, Jipur, Rajasthann 42001",0
"H No 2/, Hazratganj, Jagdalpur, Chhattisgarh 491001",1
h no 661/ himayatnagar adj. petrol pump salem tamil nadu 620001,1
"D.No 877/50, Anna Nagar, Chandigarh, Chandigarh 160001",1
"Vill Sector 137 Dist. Ajmer, Rajasthan - 313001",1
Flat 19 Golden Park Vikas Nagar Ramagundam Telangana 506001,1
"H No 79, Vastrapur, Mapusa, Goa 7888",0
Udaipur 301001,0
"Vill Koramangala, Dist. Jodhpur, Rajasthan - 301001",1
F- 9A Laxmi Towers Adyar  Lucknow Uttar Pradesh 201001,1
"H No 823, Porur, Bokro, Jharkhandd 29122",0
"H No 186, Awas Vikas, Gezing, Sikim 73710",0
"H No 199, Sector 62, Alwar, Rajasthan 362-564",0
"973, MALVIYA NAGAR NGR, BEGUSARAI, BIHAR 823001",1
Near Opp. Bus Stand Sambalpur,0
"H No 380, Rajaji Nagar, Jorhat, Telangana 500003",0
krxqatvnuxebl,0
"H No 548, Kothrud, Dibrugahr, Assam 78246",0
Apt No 225 Tulsi Residency Rajaji Nagar  Mysore Karnataka 560002,1
"Flat 38, Viman Nagar, Shimla",0
Meerut 211001,0
"H No 715, Vikas Nagar, Ranchi, Jharkhand 2233715",0
"Viman Nagar, Maharashtra 411014",0
"survey no 373, block 2, giridih, jharkhand 825301",1
"D.No 88, Satellite Visakhapatnam, Andhra Pradesh 518001",1
"Khasra No 121, Sector 33, Sivasagar, Assam 782001",1
Apt No 20D Tulsi Residency Cantonment Una Himachal Pradesh 174303,1
"Gram Connaught Place, Dist. Kannur, Kerala - 673001",1
Apt 3D Ravi Kiran Nehru Nagar Warangal Telanga na 500018,1
"H No 847, Malviya Nagar, Luudhiana, Punja 51001",0
H.No-148 Salt Lake Sanquelim403001,0
3295,0
"F- 6, Royal Enclave, Sector 62, Rajahmundry, Andhra Pradesh 522001",1
"H No 166, Porur, Ponda, Goa A7DD7D",0
"P.O. Ambattur, Dist. Mysore, Karnataka - 570001",1
"Flat No 25D2, Ram Niwas, Ambattur, New Delhi, Delhi 110092",1
Flat No 232 Riddhi Siddhi Jubilee Hills Chandigarh Chandigarh 160022,1
"H No 484, Prahlad Nagar, Ajmer, Rajasthan 981-101",0
Bareilly T Nagar,0
Flat No 16A Green Valley Park Street Kota Rajasthan 302001,1
"Flat 18, Tambaram, Chandigarh",0
"Apt 14D1, Vasundhara Apartments, Kothrud, Kochi, Kerala 678001",1
"Village Sector 22, Dist. Satna, Madhya Pradesh - 482001",1
"H No 317, Sadar Bazar, Kaiknada, Anndhra Pradesh 53000",0
"H No 535, Mulund, Vasco da Gam, Gao 40350",0
"Khasra No 16, Sector 32, Sector 62, Amritsar, Punjab 144001",1
"H No 560, Malviya Nagar",0
"H No 388, Prahlad Nagar, Malda, West Bengal 695654",0
Apt No 15C5 Blue Diamond Ambat tur Chandigarh Chandigarh 160036,1
"H No 679, Alambagh, Dpihu, Assa 78100",0
"APT NO 25B, SHIV SHAKTI COLONY, RAJAJI NAGAR, GURGAON, HARYANA 124001",1
456  Banjara Hills Marg Bhagalpur Bihar 800001,1
"Apt 2D, Ganesh Enclave, Model Town, Tezpur, Assam 788001",1
flat no 271 Prahlad Nagar Gwalior,0
"Chandigarh, Chandigarh",0
"H No 975, Lajpat Nagar",0
"H No 29, Salt Lake, Haidwar, Utttarakhand 24920",0
Unit 14C Akash Deep Velachery Bicholim Goa 403507,1
"H No 853, T Nagar, Hamirpur, Himachal Pradesh 7339516",0
"788001, Nagaon, Assam",0
"Bhavnagar, Gujarat",0
"Village Navrangpura, Dist. Leh, Jammu and Kashmir - 190001",1
"Flat 61, Banjara Hills, Jorethang",0
H. No. 308/31 Nungambakkam Behind Post Office Kolhapur Maharashtra 400050,1
"D.No 782/, Besant Nagar, Near School, Bikaner, Rajasthan 301001",1
"H No 59, Cantonment, Dhamtari, Chhattisgarh 14DE30",0
"Flat 39, Malviya Nagar, Thrissur, Kerala 67600",0
Flat 25A3 Laxmi Towers Electronic City Durg Chhattisgarh 496001,1
63 Connaught Place St Hisar Haryana 132001,1
flat 22 anand villa connaught place gurugram haryana 121001,1
3917,0
KotaRajasthan342001,0
"Sector 15, Diphu",0
"567 Sadar Bazar Siliguri 742,101",0
"H No 971, Gomti Nagar, Dharamsala, Bihar 802301",0
"Flat 286, Mahanagar, Jabalpur, Madhya Pradesh 47000",0
"khasra no 309, sector 17, junagadh, gujarat 364001",1
"H. No. 773-, Tambaram, Kollam, Kerala 676001",1
"Unit 7, Shiv Shakti Colony, Cantonment, Bicholim, Goa 403802",1
"H No 555, Tambaram, Margao, Maharashtra 400002",0
"H No 11, Margao Goa Maharashtra 403703",0
573562,0
"Vill Bandra East, Dist. Brahmapur, Odisha - 757001",1
601383,0
Flat 21D Sai Krupa Electronic City Katihar Bihar 851101,1
"H No 657, Cantonment, Katihra, Biahr 41301",0
"H No 47, Mangan Sikkim Chandigarh 737113",0
"H No 61, Leh Jammu and Kashmir Jharkhand 180001",0
"Vill Tambaram, Dist. Anand, Gujarat - 390001",1
Unit 23 Mahaveer Nagar Gandhi Nagar Chandigarh Chandigarh 160017,1
"H No 240, Besant Nagar, Pathankot, Punjab 8336083",0
"Flat No 6D, Mahaveer Nagar, Borivali, Ajmer, Rajasthan 321001",1
"H No 277, Civil Lines, Bahaarmpur, West Benagl 00001",0
"Village Banjara H ills, Dist. Mahbubnagar, Telangana - 509001",1
"UNIT 15C, RIDDHI SIDDHI, AUNDH, NAGPUR, MAHARASHTRA 400003",1
"F- 13D, Laxmi Towers, MG Road, Katihar, Bihar 846001",1
"852 Jubilee Hills Ghaziabad 110,096",0
flat no 23c riddhi siddhi banjara hills medininagar jharkhand 822101,1
"H No 789, T Nagar, Niizamabad, Telangnaa 50600",0
"Unit 1A, Royal Enclave, Cantonment, Manali, Himachal Pradesh 174001",1
"survey no 316, sector 1, ravangla, sikkim 737139",1
"Khasra No 320, Sec 55, Kollam, Kerala 678001",1
72 Whitefield Ngr Allahabad Uttar Pradesh 110096,1
220671,0
"Plot 103,  Block 5, Panipat, Haryana 132001",1
"Apt 19A4, Riddhi Siddhi, Awas Vikas, Sagar, Madhya Pradesh 485001",1
496 Mahanagar Avenue Baharampur West Bengal 700001,1
"Flat No 19B8, Royal Enclave, Porur, Mapusa, Goa 403505",1
"H No 21, Baharampur West Bengal Bihar 700070",0
House No 51123 Civil Lines Rajkot Gujarat 387001,1
Navrangpura Vihar Warangal,0
Besant Nagar Enclave Mumbai,0
"Door No 165/, Prahlad Nagar, Rishikesh, Uttarakhand 248001",1
"P.O. Gomti Nagar, Dist. Ambikapur, Chhattisgarh - 491441",1
17 614591,0
"Flat 3, Anna Nagar, Kashipur",0
"H No 126/, Salt Lake, Opp. Bus Stand, Noida, Uttar Pradesh 110096",1
"591 Thane West Chatra 834,001",0
"Plot No 500, Block 18, Koramangala, Sikar, Rajasthan 342001",1
"H No 499/, Malviya Nagar, Behind Mall, Allahabad, Uttar Pradesh 110096",1
"H No 542, Kothrud, Bilaspur, Himachal Pradesh BB63BD",0
"H No 358, Sector 137, None, Telanana 09001",0
Apt No 6A5 Ravi Kiran Gomti Nagar Gurugram Haryana 122001,1
No. 147-29 Kothrud Near Flyover Gandhinagar Gujarat 395001,1
"H No 113, Koramangala, Bokaro, Jharkhand 2970658",0
D.No 46/ Sector 137 Kullu Himachal Pradesh 173212,1
"Flat 93, Bandra East, Bilaspur",0
"Plot No 357, Block 38, Bandra East, Nashik, Maharashtra 416001",1
"h no 566/, kothrud, rajkot, gujarat 390001",1
"Plot 410, Sec 21, Vadodara, Gujarat 395001",1
H.No-526 Nehru Nagar Bareilly282001,0
"H No 800, Pondur, Haridwar, Rajasthan 305001",0
"Flat 29, Nungambakkam",0
"540, Viman Nagar Vihar, Bokaro, Jharkhand 827001",1
"Flat No 22B8, Silver Heights, Viman Nagar, Udha mpur, Jammu and Kashmir 193101",1
"H No 664, Awas Vikas, Soln, Hiimachal Pradesh 73212",0
"H No 882, Cantonment, aridwar, Utttarakhand 62501",0
"492001, Bilaspur, Chhattisgarh",0
"H No 37, Baripada Odisha Uttar Pradesh 760001",0
"H No 151, Thane West",0
"505, Vasant Kunj Bazaar, Leh, Jammu and Kashmir 180001",1
Apt 25B2 Shanti Niwas Mahanagar Kanpur Uttar Pradesh 282001,1
"H No 431, Nungambakkam, Nalgonda, Karnataka 580001",0
"T Nagar, Jharkhand 829122",0
107 model town street namchi sikkim 737113,1
KurnoolAndhra Pradesh524001,0
Malviya Nagar Enclave Medininagar,0
"Plot 461, Sector 14, Ajmer, Rajasthan 342001",1
Malda Sector 137,0
"Flat No 20, Vasundhara Apartments, Satellite, Sambalpur, Odisha 751001",1
Civil Lines Dehradun,0
"H No 807, Tambaram, Karol Bagh, Delhi 2967983",0
"H No 996, Gandhi Nagar, Silhcar, Asssam 78871",0
"Flat 64, Malviya Nagar, Balasore",0
flat no 869 Kothrud Amritsar,0
"Connaught Place, Punjab 143001",0
"Unit 2C, Ganesh Enclave, MG Road, Malappuram, Kerala 673001",1
"h. no. 228/, lajpat nagar, adj. petrol pump, bengaluru, karnataka 560034",1
"H No 490, Malviya Nagar, Laxmi agar, Delih 10002",0
"110017, Karol Bagh, Delhi",0
"Koramangala, Kathua",0
633 KOTHRUD LANE CHANDIGARH CHANDIGARH 160018,1
"Unit 3B7, Green Valley, Model Town, Durgapur, West Bengal 742101",1
Kozhikode Banjara Hills,0
"Apt 45, Saraswati Apartments, Banjara Hills, Baramulla, Jammu and Kashmir 190001",1
"45 T Nagar Dehradun 249,201",0
Flat No 14D Royal Enclave Besant Nagar Cuttack Odisha 768201,1
Near Near City Hospital Rishikesh,0
"Plot No 264, Sector 14 Bhubaneswar, Odisha 768201",1
"H No 449, Sector 22, Sivasaggar, ssam 85001",0
"Plot 365, Sec 25, Anna Nagar, Baharampur, West Bengal 734001",1
Apt 25D9 Ram Niwas Nungambakkam Khammam Telangana 500001,1
unit 4b anand villa jubi lee hills bareilly uttar pradesh 282001,1
"403802, Sanquelim, Goa",0
"H No 143, Anna Nagar, Pitampura, Rajasthan 324001",0
"Door No 295/25, Andheri West, Near Flyover, Allahabad, Uttar Pradesh 221001",1
"Apt 7, Riddhi Siddhi, Aundh, Solan, Himachal Pradesh 173212",1
"Flat 944, Koramangala, Tiruppur, Tamil Nadu 6360",0
"H No 652, Park Street, Harridwar, Uttaakhand 24614",0
Unit 3C Laxmi Towers Tambaram Siliguri West Bengal 700001,1
"Khasra No 413, Sector 30, Bandra East, Bilaspur, Chhattisgarh 491441",1
"Apt 63 Royal Enclave, Andheri West, Bokaro, Jharkhand 829122",1
"H No 158, Tambaram, Hoshiarpur, Punjab 5275",0
"Plot No 233, Sector 43, Bandra East, Balasore, Odisha 757001",1
"Flat 98, Silver Heights, Indira Nagar, Roorkee, Uttarakhand 263139",1
"H No 849, Vasant Kunj, Bicholim, Goa 686-595",0
"H No 337, Koramangala, Guwahati, Assam 4425814",0
"Door No 515/26, Park Street, Balasore, Odisha 756100",1
"H No 90, Muzaffarpur Bihar Rajasthan 812001",0
Apt No 249 Green Valley Sector 62 Jagdalpur Chhattisgarh 497001,1
"618 Whitefield Batala 142,001",0
"survey no 93, sec 46, shimla, himachal pradesh 174303",1
"F- 16B, Blue Diamond Park  Street, Thrissur, Kerala 688001",1
Ambala Nungambakkam,0
Chandigarh 160020,0
"Pondur, Maharashtra 411001",0
4765,0
"Vadodara, Gujarat",0
"H No 763, Sadar Bazar, Bharatpur, Tamil Nadu 625001",0
"VILL INDIRA NAGAR, DIST. PATHANKOT PUNJAB - 147001",1
"F- 13, Ganesh Enclave, Sector 62, Diphu, Assam 784001",1
Haldwani Indira Nagar,0
H.No-53 Viman Nagar Ramgarh825401,0
"H No 89, Borivali, Roorkee, Uttarakhand B73561",0
H. No. 163 Kothrud Adj. Petrol Pump Bokaro Jharkhand 822101,1
RourkelaOdisha756001,0
"125001, Gurgaon, Haryana",0
Flat 8D5 Swastik Heights Prahlad Nagar Chamba Himachal Pradesh 176310,1
"Post Sector 137, Dist. Leh, Jammu and Kashmir - 180001",1
Flat No 11C6 Laxmi Towers Indira Nagar Khammam Telangana 500018,1
flat no 159 Gomti Nagar Bathinda,0
"Flat 310, Sector 137, Jammu, Jammu and Kashmir 1851",0
"vill awas vikas, dist. nadiad, gujarat - 388001",1
"H No 385, Civil Lines, Agra, Uttar Pradesh 1666",0
"H No 417, Mulund",0
"873 Electronic City Rajahmundry 530,001",0
HOUSE NO 941/ NUNGAMBAKKAM NEAR RAILWAY STATION MYSORE KARNATAKA 560068,1
"d.no 70213, tambaram, sopore, jammu and kashmir 1851 31",1
"house no 559/, electronic city, behind mall, hyderabad, telangana 509001",1
"UNIT 14B, RAM NIWAS, JUBILEE HILLS, MEERUT, UTTAR PRADESH 208001",1
Apt 21A4 Mahaveer Nagar Himayatnagar Pune Maharashtra 400070,1
661 Malviya Nagar Enclave Khammam Telangana 509001,1
541 Pondur Market Baripada Odisha 751001,1
Near Near Railway Station Mangan,0
"106, Adyar Nagar, Ponda, Goa 403706",1
"H No 646, Adyar, Ambala, Haryana 4464501",0
"H No 829, Bandra East, Ramagundam, Tamil Nadu 600002",0
"H No 605, Rajaji Nagar, Tiruchirappalli, Tamil Nadu 773216",0
"Flat 63, Thane West",0
"H No 384, Indira Nagar, lAwar, Rajassthan 42001",0
Unit 17D Anand Villa Ambattur Thane Maharashtra 422001,1
Apt 15B Royal Enclave Mahanagar Bareilly Uttar Pradesh 282001,1
"H No 250, Prahlad Nagar, Jaipur, Rajasthan 827920",0
Apt No 20B Radha Krishna Society Besant Nagar Ujjain Madhya Pradesh 462001,1
"gram porur, dist. ranchi, jharkhand - 827001",1
"Khasra No 468, Block 39, Alappuzha, Kerala 688001",1
"H No 609, Andheri West, Amravti, Maaharashtra 43100",0
"No. 688/24, Karol Bagh Jagdalpur, Chhattisgarh 495677",1
unit 22a royal enclave nungambakkam siliguri west bengal 700070,1
"Unit 24A6, Sai Krupa, Tambaram, Pathankot, Punjab 147001",1
"Door No 228-34, Salt Lake, Behind Post Office, Chandigarh Chandigarh 160017",1
"H. No. 680/12, Karol Bagh, Silchar, Assam 782460",1
822 Aundh Avenue Hazaribagh Jharkhand 831001,1
"No. 435/25, Nungambakkam, Malda, West Bengal 713201",1
"P.O. Awas Vikas, Dist. Chandigarh, Chandigarh - 160019",1
"Plot No 191, Block 4, Velachery Faridabad, Haryana 125001",1
"Flat 40, Rajaji Nagar, Howrah",0
"H No 876, Velachery, Anantapru, Andhra Prradesh 51750",0
"Vill Nungambakkam, Dist. Chamba, Himachal Pradesh - 176215",1
"Plot 221, Sec 26, Besant Nagar, Kurnool, Andhra Pradesh 533101",1
126 bandra east marg chandigarh chandigarh 160014,1
"H No 24, Hazratganj, Tiruppur, Tamil Nadu 4112669",0
"H. No. 79525, Thane West, Tirunelveli, Tamil Nadu 620001",1
"H No 9, Karol Bagh, Bengaluuru, Karnaatka 60100",0
"H No 316, T Nagar, Palakkad, Kerala 695200",0
Unit 17 Golden Park Rajaji Nagar Yuksom Sikkim 737132,1
"F- 10A, RAVI KIRAN, GANDHI NAGAR, MALAPPURAM, KERALA 678001",1
"F- 6A8, SWASTIK HEIGHTS, VIMAN NAGAR, JAMNAGAR, GUJARAT 361001",1
flat no 859 Mulund Cuncolim,0
"Plot 484, Block 17, Rajaji Nagar, Hisar, Haryana 122001",1
"Post Aundh, Dist. Silchar, Assam - 788001",1
"House No 51/47, MG Road, Opp. Bus Stand, Bardhaman, West Bengal 711101",1
apt 8b7 anand villa thane west aurangabad maharashtra 411028,1
FLAT 17B4 LAXMI TOWERS CIVIL LINES RAMNAGA R UTTARAKHAND 249201,1
"Flat 67, Awas Vikas, Thrissur",0
"H No 759, Ambattur, KKota, Rajastan 30200",0
"Survey No 290, Sector 8, Asansol, West Bengal 713301",1
"Flat 63, Himayatnagar, Udhampur",0
Flat No 16 Shiv Shakti Colony Hazratganj Bellary Karnataka 560001,1
"Flat 6A, Green Valley, Navrangpura, Kati har, Bihar 841301",1
"H No 159, Himayatnagar, Bilaspurr, hhattisgarh 49200",0
unit 2 vasundhara apartments vasant kunj kakinada andhra pradesh 515001,1
"P.O. Adyar, Dist. Pune, Maharashtra - 400050",1
Flat 19A Vasundhara Apartments Awas Vikas Kolhapur Maharashtra 411014,1
"H No 469, Civil Lines, Gangtok, Sikkim B61315",0
"Mahanagar, Haryana 132103",0
"H No 374, Anna Nagar, Curchorm, Ga 40350",0
"D.No 355-, Sector 62,  Alwar, Rajasthan 321001",1
H No 15724 Nehru Nagar Mysore Karnataka 580001,1
Flat No 11B1 Sunrise Apartments Sector 45 Mandi Himachal Pradesh 175131,1
"H. No. 554/, Andheri West, Gaya, Bihar 846001",1
72 838004,0
"p.o. vastrapur, dist. ponda goa - 403706",1
"Vasant Kunj, Bikaner",0
"d.no 989, model town, behind mall, curchorem, goa 403802",1
flat no 18b9 balaji heights vastrapur deoghar jharkhand 831001,1
302 Banjara Hills Bazaar Rudrapur Uttarakhand 263139,1
"H No 868, Kothrud, Kannnur, Kerla 69100",0
"Flat 28, Thane West",0
"Flat 751, Kothrud, Bijapur, Karnataka 58000",0
"H No 585, Mahanagar",0
Near Adj. Petrol Pump Baharampur,0
"H No 207, Hazratganj, Chandigarh, Chandigarh 7E1AC1",0
"624, Alambagh Street, Durgapur, West Bengal 713201",1
H. No. 937-45 Andheri West Jorhat Assam 785001,1
"H No 91, Bikaner Rajasthan Delhi 334001",0
H. No. 145 Prahlad Nagar Patna Bihar 802301,1
No. 521/36 T Nagar Nanded Maharashtra 411014,1
Darbhanga 812001,0
"432, Vastrapur Bazaar, Sambalpur, Odisha 753001",1
F- 15C2 Balaji Heights Koramangala Habra West Bengal 713201,1
"Flat 31, Whitefield",0
"Unit 3D4, Swastik Heights, Rajaji Nagar, Kanpur, Uttar Pradesh 243001",1
"Flat No 113, Silver  Heights, Sector 45, Ramgarh, Jharkhand 829122",1
92 165728,0
Near Behind Mall Malappuram,0
"Banjara Hills, Karnataka 560068",0
D.No 945/48 Gandhi Nagar Dhamtari Chhattisgarh 490001,1
"flat 201 ram niwas, jubilee hills, kolhapur, maharashtra 400002",1
"d.no 83-19, rajaji nagar, near railway station, bharatpur, rajasthan 342001",1
"NO. 912, ANDHERI WEST, NEAR CITY HOSPITAL, HYDERABAD, TELANGANA 500001",1
Near Near School Khammam,0
h. no. 7803 mulund jabalpur madhya pradesh 48 2001,1
